name,latitude,longitude,population
Hettenleidelheim,49.53556,8.07361,3049
Altenglan,49.55,7.46667,3048
Zabeltitz,51.35147,13.50462,3047
Lütjensee,53.65,10.36667,3046
Erkheim,48.0373,10.3357,3046
Vogtareuth,47.94694,12.18126,3045
Dorndorf,50.83472,10.08921,3045
Heßheim,49.54583,8.30778,3044
Mylau,50.61861,12.26535,3041
Hochdorf-Assenheim,49.41944,8.28167,3041
Münchweiler an der Rodalb,49.21798,7.70295,3040
Aidenbach,48.57028,13.09,3038
Pampow,53.75513,12.60815,3037
Kalchreuth,49.55785,11.1335,3031
Oberriexingen,48.92652,9.02701,3029
Gaißach,47.75,11.58333,3028
Klein Nordende,53.72219,9.65424,3027
Bad Sulza,51.08929,11.62474,3027
Hirzenhain,50.4,9.13333,3026
Aystetten,48.40556,10.77742,3026
Untermünkheim,49.15255,9.73384,3019
Bingen,48.11127,9.27238,3017
Neuler,48.92803,10.06888,3016
Rhens,50.28125,7.6175,3016
Lambrechtshagen,54.10208,12.01645,3016
Bippen,52.58333,7.73333,3015
Brehna,51.5579,12.21276,3014
Königstein,50.9157,14.07186,3011
Schirgiswalde,51.07641,14.42834,3009
Gailingen,47.69711,8.75567,3008
Bad Peterstal-Griesbach,48.43333,8.21667,3006
Frasdorf,47.80376,12.28512,3005
Elfershausen,50.14743,9.96151,3005
Unterwellenborn,50.65,11.43333,3002
Kaisersesch,50.23148,7.13864,3001
Hörnsheim,50.51828,8.62976,3000
Ochsenwerder,53.47565,10.10147,3000
Burkau,51.17579,14.17329,3000
Durlangen,48.85632,9.79654,3000
Günthersleben-Wechmar,50.89413,10.76979,2999
Tinnum,54.89932,8.33476,2997
Billwerder,53.49846,10.13866,2997
Gleichamberg,50.37068,10.59822,2997
Schwegenheim,49.27,8.32861,2996
Wrestedt,52.90435,10.57494,2996
Landesbergen,52.55598,9.12505,2996
Adenau,50.38238,6.93291,2995
Uffing,47.71378,11.15034,2994
Schlieben,51.72379,13.38304,2994
Parkstetten,48.91667,12.6,2992
Hargesheim,49.8623,7.82881,2991
Körle,51.16667,9.51667,2991
Escheburg,53.46667,10.31667,2988
Ostritz,51.01451,14.93059,2988
Unterneukirchen,48.16667,12.61667,2987
Apensen,53.43333,9.61667,2987
Ried,48.47698,11.2606,2987
Hemmingstedt,54.15,9.06667,2986
Lorup,52.92495,7.64339,2986
Zell unter Aichelberg,48.64882,9.57137,2984
Bebelhof,52.2431,10.54058,2983
Rieden,49.32361,11.94205,2983
Kirchanschöring,47.95303,12.83435,2980
Kaulsdorf,50.6167,11.43295,2980
Wintersdorf,51.0532,12.35445,2978
Fintel,53.17188,9.66969,2975
Neuhaus an der Pegnitz,49.62799,11.55066,2974
Mengersgereuth-Hämmern,50.3973,11.11649,2972
Nortrup,52.61503,7.86072,2972
Perlesreut,48.78181,13.4384,2971
Oberelsbach,50.44118,10.11692,2970
Obermichelbach,49.53117,10.90891,2970
Speicher,49.93333,6.63333,2970
Valley,47.8931,11.77915,2968
Frauenau,48.98895,13.30067,2966
Großbreitenbach,50.58335,11.00955,2965
Hattenhofen,48.66648,9.57456,2964
Hirrlingen,48.41245,8.88742,2963
Arpke,52.38597,10.10047,2962
Luftkurort Arendsee,52.88073,11.48621,2962
Teisnach,49.04114,12.98784,2962
Inzigkofen,48.07034,9.17998,2961
Camburg,51.05524,11.70967,2958
Neuhardenberg,52.59601,14.23768,2957
Eiselfing,48.04114,12.24272,2956
Blender,52.91667,9.13333,2954
Münster-Sarmsheim,49.94341,7.89426,2952
Mantel,49.65412,12.04074,2951
Kamsdorf,50.64312,11.45401,2951
Schleife,51.53333,14.53333,2950
Broderstorf,54.08114,12.2635,2948
Mamming,48.65174,12.60784,2948
Rossbach,48.58333,12.95,2944
Tribsees,54.09556,12.75683,2942
Boffzen,51.75065,9.39824,2941
Bad Wilsnack,52.95607,11.94903,2941
Bayerisch Gmain,47.71667,12.9,2940
Hatzfeld,50.99334,8.5457,2939
Steinach,48.95417,12.60709,2938
Münchsmünster,48.76667,11.68333,2938
Lemförde,52.46557,8.37621,2936
Mulda,50.80789,13.41477,2936
Zschornewitz,51.71585,12.39998,2936
Kollnburg,49.04664,12.86121,2934
Feilitzsch,50.36667,11.93333,2932
Gremberghoven,50.90152,7.06129,2932
Kubschütz,51.16667,14.5,2932
Rüningen,52.22123,10.50405,2932
Wittenförden,53.62917,11.32982,2931
Waigolshausen,49.9643,10.12001,2931
Niederdorfelden,50.19415,8.80005,2925
Königsdorf,47.81546,11.48063,2923
Beindersheim,49.56056,8.31944,2923
Oberreichenbach,48.73333,8.66667,2922
Mauerstetten,47.89358,10.67127,2922
Großhartmannsdorf,50.8,13.33333,2921
Tussenhausen,48.10218,10.56069,2921
Waldburg,47.74778,9.7219,2920
Jetzendorf,48.43333,11.41667,2919
Löcknitz,53.28694,11.78108,2919
Bargfeld-Stegen,53.76778,10.1875,2917
Steinmauern,48.90095,8.19692,2916
Wankendorf,54.11224,10.20546,2914
Morsum,52.95347,9.07962,2912
Heiligenberg,47.82094,9.3128,2911
Wolframs-Eschenbach,49.22675,10.72769,2911
Schkölen,51.04166,11.82141,2909
Haag an der Amper,48.4584,11.82796,2909
Uehlfeld,49.67085,10.72017,2908
Malterdingen,48.15719,7.78608,2907
Eibelstadt,49.72392,9.99962,2907
Aschau am Inn,48.19845,12.35003,2907
Oberried,47.93333,7.95,2904
Elze,52.58157,9.73492,2904
Rödersheim-Gronau,49.43,8.26139,2903
Zemmer,49.9,6.7,2900
Hahnstätten,50.3,8.06667,2900
Marzling,48.40904,11.79382,2899
Straßlach-Dingharting,48.00491,11.5141,2899
Fahrenbach,49.43139,9.15056,2898
Schwarzach,48.91567,12.81143,2898
Wurmberg,48.86667,8.81667,2898
Merkendorf,49.20361,10.70416,2898
Rehna,53.77877,11.04929,2897
Döbernitz,51.51241,12.34753,2896
Bamenohl,51.16527,7.98412,2896
Unterkirnach,48.07946,8.36575,2895
Kallmünz,49.16094,11.96051,2895
Fichtenberg,48.98601,9.71199,2894
Babensham,48.08333,12.26667,2892
Rastenberg,51.17496,11.42029,2892
Röttenbach,49.15,11.03333,2890
Sandberg,50.34824,10.00814,2890
Westerheim,48.51511,9.62424,2888
Eime,52.07449,9.72118,2888
Meisenheim,49.70721,7.66765,2887
Gerbstedt,51.63281,11.62669,2885
Schopfloch,49.11917,10.30774,2884
Lam,49.19665,13.05051,2884
Wattenbek,54.16667,10.05,2883
Schmidgaden,49.4234,12.09247,2881
Siershahn,50.48639,7.77972,2879
Steinheim,48.01473,10.16081,2878
Wehringen,48.25,10.8,2877
Ziesar,52.26616,12.28997,2875
Deckenpfronn,48.65128,8.82417,2874
Fichtenwalde,52.28038,12.88349,2874
Pommersfelden,49.76667,10.81667,2874
Flintsbach,47.72576,12.12419,2870
Martfeld,52.87572,9.06081,2867
Seeshaupt,47.82468,11.30219,2862
Hammah,53.61667,9.36667,2859
Sagard,54.52556,13.55387,2859
Admannshagen-Bargeshagen,54.13038,11.99915,2855
Hülben,48.51982,9.4079,2854
Ettringen,50.35,7.21667,2851
Großenaspe,53.98333,9.96667,2849
Newel,49.8124,6.58304,2849
Betzigau,47.73333,10.38333,2848
Schillingsfürst,49.28775,10.26276,2847
Partenstein,50.04176,9.51991,2844
Espenhain,51.18926,12.47885,2843
Greppin,51.64682,12.30066,2840
Langensendelbach,49.64051,11.07104,2837
Queidersbach,49.36667,7.63333,2834
Oldendorf,53.58333,9.25,2834
Herrnhut,51.01624,14.74381,2830
Weihenzell,49.35,10.61667,2829
Seeg,47.65,10.6,2829
Großenwiehe,54.7,9.25,2829
Masserberg,50.51981,10.97087,2828
Steingaden,47.7,10.86667,2828
Klostermansfeld,51.58333,11.5,2824
Schwepnitz,51.32809,13.95772,2823
Kalbe,52.65656,11.38456,2821
Börger,52.91211,7.53576,2816
Friesack,52.73764,12.57969,2814
Kieselbronn,48.93333,8.75,2814
Golßen,51.97204,13.60115,2813
Sibbesse,52.05,9.9,2810
Eggstätt,47.92698,12.37919,2809
Obrigheim,49.59161,8.20483,2809
Mönsheim,48.86667,8.86667,2808
Bärenstein,50.49989,13.02681,2804
Engelsberg,48.11631,12.54267,2801
Haste,52.38105,9.3928,2800
Sternenfels,49.05139,8.85083,2797
Bockelwitz,51.19942,12.95618,2794
Hoogstede,52.58333,6.95,2793
Niederzissen,50.45876,7.2181,2791
Gerwisch,52.17662,11.73972,2791
Lägerdorf,53.88333,9.58333,2790
Bassenheim,50.3582,7.45961,2787
Mariaveen,51.83826,7.09104,2787
Wald,49.15,12.35,2787
Alsleben,51.70161,11.67648,2786
Elmstein,49.36667,7.93333,2786
Vörstetten,48.06667,7.85,2785
Faulbach,49.78528,9.44417,2784
Schwallungen,50.6926,10.35706,2782
Südstadt,52.23348,10.55808,2781
Kottenheim,50.35,7.25,2780
Volkertshausen,47.81667,8.86667,2779
Effeltrich,49.65929,11.09319,2771
Arrach,49.19149,12.99387,2769
Hohenlinden,48.15612,11.99458,2769
Siersdorf,50.89827,6.22684,2768
Nordhastedt,54.16667,9.18333,2764
Cleebronn,49.045,9.03694,2762
Oberwolfach,48.31667,8.21667,2758
Aichstetten,47.89295,10.07837,2757
Mochau,51.13333,13.18333,2757
Eichenbühl,49.70556,9.32917,2756
Baierbrunn,48.0203,11.48689,2755
Straßberg,48.17805,9.09059,2755
Halfing,47.95197,12.27525,2754
Mauern,48.51667,11.9,2752
Haundorf,49.17598,10.77124,2751
Herrischried,47.66667,8.0,2750
Hoppstädten-Weiersbach,49.61667,7.2,2749
Struppen,50.93333,14.01667,2749
Offenau,49.24583,9.16056,2748
Ebringen,47.9578,7.77652,2747
Unterthingau,47.77155,10.50446,2747
Weißenborn,50.73952,12.47051,2747
Gröbzig,51.68226,11.87453,2747
Oberschneiding,48.79573,12.642,2745
Aresing,48.27704,12.60538,2741
Veltenhof,52.30774,10.48937,2738
Steinhagen,54.22616,12.98867,2738
Benshausen,50.65,10.6,2736
Schlettau,50.55882,12.95269,2733
Simmozheim,48.75127,8.81142,2731
Pleystein,49.64907,12.40631,2730
Judenbach,50.39591,11.22099,2730
Groß Twülpstedt,52.37361,10.91929,2729
Kodersdorf,51.24272,14.89336,2728
Lindenberg,52.24578,10.5619,2728
Grebenau,50.74242,9.47307,2728
Thüngersheim,49.87833,9.84917,2726
Köditz,50.33333,11.85,2721
Weisenbach,48.72757,8.35378,2720
Schönsee,49.5103,12.54763,2720
Unterpleichfeld,49.86886,10.04399,2718
Sulzburg,47.84116,7.70777,2717
Riede,52.96667,8.95,2716
Derenburg,51.87086,10.91029,2716
Neuenkirchen,52.51037,8.06371,2714
Soyen,48.10808,12.21006,2712
Weiler,49.95696,7.86484,2712
Selters,50.53253,7.75577,2711
Lieskau,51.50395,11.86208,2711
Kriebstein,51.05,13.01667,2710
Kammerstein,49.29317,10.97277,2709
Burgsinn,50.14968,9.65119,2709
Pech,50.65319,7.11219,2707
Wald,47.93333,9.16667,2706
Wimsheim,48.85,8.83333,2705
Kastl,49.3696,11.68261,2701
Dreierwalde,52.33194,7.50333,2700
Stadtlengsfeld,50.78329,10.12918,2698
Erligheim,49.0225,9.09722,2697
Loffenau,48.77214,8.38463,2695
Naundorf,51.25718,13.1081,2695
Oberbiel,50.5532,8.42797,2694
Hatzenbühl,49.11111,8.24528,2693
Hillscheid,50.40639,7.69861,2691
Alsheim,49.76806,8.34028,2691
Nebra,51.2881,11.57749,2690
Hornburg,52.03095,10.6049,2689
Bastheim,50.4008,10.20372,2689
Prackenbach,49.09543,12.82614,2688
Klein Offenseth-Sparrieshoop,53.79748,9.68653,2687
Detern,53.20927,7.67395,2687
Teichwolframsdorf,50.72093,12.24689,2686
Poppenhausen,50.48793,9.86795,2685
Iffeldorf,47.76667,11.31667,2682
Bokel,53.39326,8.76803,2680
Hoym,51.78292,11.31244,2680
Lengerich,52.55381,7.53164,2679
Obernzenn,49.45193,10.4667,2679
Birken-Honigsessen,50.81667,7.73333,2678
Gägelow,53.68558,11.89639,2676
Heist,53.65,9.65,2675
Lobstädt,51.13361,12.44861,2675
Dürrwangen,49.10778,10.385,2673
Apelern,52.28979,9.3358,2673
Rengsdorf,50.5,7.5,2671
Chamerau,49.2,12.75,2667
Grasleben,52.30638,11.01465,2667
Beilrode,51.56667,13.06667,2666
Dummerstorf,54.01484,12.22821,2666
Wieren,52.88529,10.65871,2666
Lenzen,53.09176,11.47453,2664
Hillerse,51.68558,9.94973,2663
Suhlendorf,52.93333,10.76667,2661
Binzen,47.63333,7.61667,2661
Frickingen,47.81438,9.27349,2660
Pilsach,49.32137,11.50311,2659
Creuzburg,51.05288,10.2475,2658
Berkheim,48.04263,10.08227,2657
Rosenberg,49.01892,10.0296,2656
Pappelberg,52.28463,10.57363,2655
Jesberg,51.0,9.15,2655
Weißensberg,47.5813,9.72586,2655
Weyhausen,52.46208,10.71699,2654
Brohl-Lützing,50.48296,7.32908,2654
Marktl,48.25516,12.8447,2654
Neschwitz,51.27056,14.329,2653
Kirchdorf,48.45942,11.65438,2652
Wackernheim,49.97444,8.11667,2652
Kastl,48.2,12.7,2651
Roitzsch,51.57526,12.26331,2650
Föhren,49.85929,6.7648,2649
Georgenthal,50.83205,10.66266,2649
Rietheim-Weilheim,48.01667,8.76667,2649
Regnitzlosau,50.3,12.05,2648
Merdingen,48.01667,7.68333,2648
Lengdorf,48.25737,12.04973,2648
Armsheim,49.80972,8.05667,2645
Rain,48.90496,12.46871,2642
List,55.01917,8.43132,2642
Roggenburg,48.27588,10.23136,2642
Sigmarszell,47.58333,9.76667,2641
Großheirath,50.17603,10.9505,2640
Kemmern,49.95486,10.87784,2639
Lautertal,50.58333,9.28333,2638
Elster,51.83011,12.82424,2638
Kaisersbach,48.93023,9.63898,2638
Möser,52.21397,11.79279,2637
Großerlach,49.05368,9.51356,2636
Erpel,50.58333,7.23333,2635
Sengenthal,49.23333,11.46667,2633
Ingoldingen,48.02552,9.74195,2632
Hinterzarten,47.90276,8.10701,2631
Kremperheide,53.88721,9.47809,2625
Monsheim,49.63722,8.21194,2624
Leimersheim,49.12421,8.34531,2624
Stammbach,50.14551,11.69129,2623
Oßling,51.35999,14.16567,2622
Scheer,48.07292,9.29486,2622
Eggebek,54.61667,9.36667,2622
Buttstädt,51.12227,11.41721,2622
Flonheim,49.785,8.04,2618
Kemberg,51.77189,12.63227,2616
Söchtenau,47.93118,12.22959,2616
Bertsdorf-Hörnitz,50.88593,14.73696,2616
Klein Reken,51.7871,7.04367,2613
Neukirch,47.65738,9.70333,2612
Inzlingen,47.58851,7.69094,2611
Freihung,49.62134,11.90817,2610
Dürmentingen,48.11667,9.53333,2609
Taura,50.91667,12.85,2609
Chorin,52.90197,13.87153,2609
Menslage,52.68333,7.81667,2608
Kirschau,51.09317,14.4284,2607
Welschbillig,49.85,6.56667,2606
Haarbach,48.5,13.15,2604
Kasendorf,50.03665,11.35203,2602
Grünhain,50.58019,12.80695,2602
Seiffen,50.65,13.45,2600
Bockau,50.54209,12.68639,2599
Hardt,48.18333,8.41667,2598
Moosbach,49.58909,12.41036,2598
Geldersheim,50.04286,10.15609,2598
Wriedel,53.0313,10.29848,2596
Bernsdorf,50.76667,12.66667,2594
Kurort Oberwiesenthal,50.41943,12.96836,2592
Geraberg,50.71594,10.83737,2591
Nußdorf am Inn,47.74232,12.15611,2590
Heidenheim,49.01719,10.74347,2589
Gatersleben,51.82215,11.28661,2589
Schluchsee,47.81667,8.18333,2586
Attenkirchen,48.50526,11.76011,2585
Reit im Winkl,47.67729,12.47086,2584
Cavertitz,51.38333,13.13333,2584
Tröstau,50.01667,11.95,2583
Waldbrunn,49.75861,9.80361,2582
Gützkow,53.72432,13.10664,2582
Tellingstedt,54.21667,9.28333,2581
Reischach,48.29073,12.7262,2581
Jübek,54.55709,9.39773,2581
Aitrach,47.93333,10.08333,2580
Memmingerberg,47.98803,10.22295,2579
Helmstadt,49.7618,9.70803,2579
Wartenberg,52.5752,13.51559,2578
Hinterschmiding,48.82337,13.60369,2578
Drebach,50.67583,13.0162,2574
Marxheim,48.74153,10.94504,2574
Ostseebad Boltenhagen,53.98779,11.20193,2574
Eschelbronn,49.31944,8.86528,2572
Schopfloch,48.45477,8.55131,2569
Samerberg,47.77654,12.19139,2569
Langendorf,51.17972,11.9614,2568
Teistungen,51.46667,10.26667,2566
Mauth,48.88972,13.58459,2566
Kirchheim,48.1749,10.47461,2563
Hohenleipisch,51.5,13.55,2562
Rieseby,54.5414,9.81689,2561
Wiesent,49.01667,12.38333,2561
Flachslanden,49.39845,10.51323,2559
Berumbur,53.6,7.31667,2559
Oberharmersbach,48.37358,8.12542,2558
Eitelborn,50.37806,7.72333,2558
Möttingen,48.80924,10.59022,2558
Oberhausen,48.72201,11.11151,2558
Lunestedt,53.43621,8.75193,2557
Schwabenheim,49.92879,8.09525,2555
Schorndorf,49.16041,12.59316,2554
Kenn,49.8,6.71667,2550
Bentwisch,54.11503,12.20465,2549
Neuburg,48.98933,8.24715,2549
Friedrichstadt,54.37566,9.08672,2548
Schönwald,48.10549,8.20387,2548
Kist,49.74278,9.84389,2547
Sellin,53.88495,11.6079,2547
Oderberg,52.86571,14.04508,2546
Iggingen,48.83167,9.87894,2545
Watenbüttel,52.30596,10.46551,2545
Berg,50.37473,11.7785,2544
Schwarme,52.9,9.01667,2544
Klein Wanzleben,52.07005,11.36594,2541
Sasbachwalden,48.61667,8.13333,2541
Walsdorf,49.86667,10.78333,2541
Kölln-Reisiek,53.75748,9.69772,2541
Ostelsheim,48.72633,8.84816,2541
Dernbach,50.45551,7.79003,2537
Salzmünde,51.52662,11.8265,2536
Steinwenden,49.45708,7.52726,2535
Niederfrohna,50.9,12.71667,2533
Beckdorf,53.41667,9.61667,2532
Salching,48.81047,12.57043,2532
Penzlin,53.504,13.08407,2532
Mönchberg,49.79326,9.26858,2530
Denkingen,48.1111,8.7382,2530
Schuby,54.51667,9.48333,2530
Pfaffenweiler,47.93333,7.75,2529
Schönwalde am Bungsberg,54.18333,10.75,2527
Undenheim,49.83806,8.21889,2525
Hochkirch,51.14898,14.57063,2525
Schönau im Schwarzwald,47.78623,7.89445,2525
Gartz,53.20829,14.39226,2524
Schenefeld,54.05,9.48333,2524
Ebermannsdorf,49.39375,11.93582,2524
Dömitz,53.1408,11.25017,2522
Leutenberg,50.56354,11.45619,2521
Kindsbach,49.41667,7.61667,2521
Dentlein am Forst,49.14772,10.42309,2520
Brieskow-Finkenheerd,52.25387,14.57285,2518
Laucha,51.22422,11.67988,2517
Tettau,50.46979,11.25888,2516
Haiming,48.21667,12.9,2516
Rothenberg,49.49917,8.91917,2515
Burghaslach,49.73313,10.6007,2514
Papendorf,54.03523,12.13263,2514
Kossa,51.61707,12.68197,2514
Unlingen,48.16734,9.52219,2512
Meyenburg,53.04524,14.23691,2511
Gerhardshofen,49.63123,10.69133,2510
Sankt Peter,48.01475,8.03294,2509
Uder,51.36243,10.0721,2509
Handeloh,53.24563,9.83923,2508
Beimerstetten,48.48333,9.98333,2508
Sankt Sebastian,50.41077,7.56175,2508
Wrist,53.93333,9.76667,2507
Ortrand,51.37505,13.75982,2507
Sulzemoos,48.29107,11.26356,2507
Lalendorf,53.75774,12.38983,2506
Rechenberg-Bienenmühle,50.73777,13.53502,2506
Steimbke,52.65483,9.39091,2505
Großmaischeid,50.5,7.63333,2503
Epfenbach,49.33917,8.90778,2502
Wildpoldsried,47.76667,10.4,2501
Sauldorf,47.94371,9.10833,2501
Ohorn,51.17199,14.04669,2500
Pretzfeld,49.75454,11.1743,2499
Embsen,53.17606,10.34625,2496
Ottrau,50.80599,9.38575,2496
Göggingen,48.86123,9.88398,2496
Langenpreising,48.42569,11.97217,2496
Menteroda,51.30763,10.56323,2494
Benndorf,51.57035,11.4929,2491
Sontheim,48.00704,10.35461,2490
Neusalza-Spremberg,51.03945,14.5356,2489
Irxleben,52.16689,11.48064,2489
Adelheidsdorf,52.56404,10.06039,2489
Neumühle,53.63171,11.37085,2487
Großlehna,51.30687,12.1719,2487
Walkenried,51.58333,10.61667,2485
Griesstätt,47.99403,12.17727,2485
Schechingen,48.87341,9.91744,2484
Rövershagen,54.17668,12.24276,2483
Großenehrich,51.24838,10.83458,2482
Kutzenhausen,48.34202,10.69459,2482
Schmidmühlen,49.26898,11.92429,2481
Dieblich,50.31396,7.47185,2481
Bad Tennstedt,51.15447,10.83873,2480
Weihmichl,48.6,12.05,2479
Höchenschwand,47.73333,8.16667,2478
Rethem,52.78621,9.37862,2478
Königswalde,50.55,13.05,2477
Huglfing,47.76667,11.16667,2476
Oldisleben,51.30975,11.17112,2476
Nußdorf,47.90564,12.59608,2475
Weiding,49.26282,12.76311,2472
Johanniskirchen,48.53333,12.95,2470
Jagstzell,49.03055,10.09751,2470
Kirchzell,49.618,9.17785,2468
Waidhaus,49.64218,12.49523,2467
Loburg,52.11509,12.0784,2467
Brüsewitz,53.67588,11.24379,2466
Seebad Bansin,53.97102,14.14147,2465
Dörzbach,49.38355,9.70732,2465
Falkenberg,52.8051,13.95804,2462
Hochstadt,49.2475,8.20889,2461
Denklingen,47.91667,10.85,2461
Gröbers,51.4305,12.11623,2460
Horgau,48.39507,10.68283,2459
Ottenbach,48.73649,9.74844,2459
Schwörstadt,47.59314,7.8784,2459
Bachhagel,48.63217,10.32045,2459
Seebach,51.16506,10.51428,2459
Brachbach,50.81667,7.93333,2458
Thurmansbang,48.76627,13.3155,2458
Winningen,50.31667,7.51667,2457
Ittlingen,49.19083,8.93083,2457
Gottenheim,48.05,7.73333,2456
Bretzenheim,49.87796,7.89653,2455
Bothel,53.06667,9.5,2455
Gyhum,53.21667,9.31667,2454
Fahrdorf,54.5,9.6,2453
Kulmain,49.9,11.9,2452
Weitefeld,50.72541,7.92805,2451
Egestorf,53.193,10.063,2451
Hasseldieksdamm,54.31667,10.08333,2450
Langenaltheim,48.89318,10.93107,2450
Alveslohe,53.78333,9.91667,2449
Clenze,52.93729,10.9575,2448
Vilgertshofen,47.95,10.91667,2445
Hötensleben,52.11974,11.02238,2445
Weferlingen,52.31205,11.05791,2444
Schapen,52.4,7.56667,2444
Niederviehbach,48.61667,12.38333,2444
Lechbruck,47.70162,10.79493,2442
Biere,51.97431,11.65443,2442
Krempe,53.83694,9.48831,2441
Kürnbach,49.0775,8.84556,2440
Egglham,48.52902,13.05402,2439
Friedrichskoog,54.01667,8.91667,2437
Heyerode,51.16439,10.32009,2437
Gaiberg,49.36639,8.74972,2437
Fußgönheim,49.46111,8.29222,2436
Friedewald,50.88333,9.86667,2435
Kirchham,48.34638,13.26719,2435
Schwanebeck,51.9679,11.12393,2435
Nahe,53.8,10.13333,2434
Jengen,47.99934,10.72575,2433
Berkum,50.62325,7.13416,2432
Klingenmünster,49.14056,8.01861,2432
Neuschönau,48.88419,13.47576,2432
Pfaffenhausen,48.11878,10.45504,2429
Wangels,54.26667,10.76667,2428
Bilshausen,51.62974,10.15859,2428
Grainet,48.8,13.65,2425
Obertaufkirchen,48.26046,12.27904,2424
Berglern,48.38407,11.93012,2423
Wertach,47.60301,10.40966,2423
Lutter am Barenberge,51.98943,10.2693,2422
Brücken,49.43174,7.35998,2422
Wanna,53.74163,8.80828,2419
Neckargerach,49.4,9.06667,2419
Lindwedel,52.60784,9.68737,2418
Heigenbrücken,50.0282,9.37116,2417
Hattstedt,54.53333,9.03333,2416
Bad Kohlgrub,47.66667,11.05,2416
Seehausen am Staffelsee,47.68928,11.18498,2416
Unter-Abtsteinach,49.52711,8.78679,2414
Hördt,49.16583,8.32639,2413
Geiselwind,49.77356,10.47063,2412
Bolanden,49.63917,8.01194,2412
Zschortau,51.4793,12.35893,2412
Heringen,51.44705,10.87612,2411
Hausen,47.68128,7.83986,2410
Ronshausen,50.95,9.85,2409
Rüdesheim,49.84546,7.81452,2408
Osdorf,54.43333,10.01667,2407
Pleiskirchen,48.30713,12.59832,2407
Postmünster,48.41667,12.9,2405
Elxleben,51.05,10.95,2405
Mitterfels,48.97633,12.67848,2405
Auggen,47.78333,7.6,2404
Vilsheim,48.44882,12.10686,2404
Röslau,50.08333,11.98333,2402
Mutzschen,51.26159,12.89125,2402
Neuensalz,50.5,12.21667,2400
Irsch,49.7262,6.69806,2400
Wörth an der Isar,48.623,12.33944,2400
Harsleben,51.86667,11.1,2395
Bad Grund,51.81021,10.23694,2393
Gehrde,52.57684,8.00342,2391
Venusberg,50.69918,13.01854,2390
Inchenhofen,48.51288,11.11458,2390
Bann,49.38333,7.61667,2390
Sugenheim,49.60276,10.43563,2388
Casekow,53.21117,14.20824,2388
Neustadt,52.26799,10.52001,2386
Schashagen,54.13333,10.88333,2385
Osteel,53.54417,7.254,2383
Braunsbach,49.19917,9.79056,2382
Erlenbach,49.97857,9.64459,2381
Rehling,48.48333,10.93333,2381
Södel,50.39382,8.80474,2380
Warmensteinach,49.99348,11.77866,2379
Niederkirchen bei Deidesheim,49.415,8.21,2378
Roßla,51.46331,11.07576,2378
Großenseebach,49.63251,10.87483,2378
Pähl,47.9,11.18333,2377
Roxheim,49.86374,7.8098,2375
Briesen,52.34383,14.27804,2374
Hollenbach,48.48333,11.06667,2372
Buch am Ahorn,49.53909,9.5556,2372
Berghaupten,48.40602,7.98672,2372
Mühlingen,47.91667,9.01667,2370
Breklum,54.6,8.98333,2365
Obergurig,51.13294,14.40488,2361
Wittislingen,48.61917,10.41722,2360
Miltach,49.16196,12.76843,2359
Markt Wald,48.1368,10.58198,2359
Scheibenberg,50.54023,12.91215,2358
Sellin,54.37846,13.69394,2358
Drachselsried,49.10759,13.01185,2358
Rechlin,53.33549,12.72543,2357
Neumagen-Dhron,49.85553,6.89777,2355
Lindberg,49.0368,13.25423,2355
Oberndorf,48.66918,10.86749,2355
Mihla,51.07617,10.33175,2353
Westerholt,53.6,7.45,2353
Klosterlechfeld,48.15586,10.82986,2351
Roggentin,54.0707,12.20424,2348
Petting,47.91232,12.81512,2346
Tannheim,48.0,10.08333,2346
Tawern,49.66667,6.51667,2345
Prittriching,48.20074,10.92801,2345
Großengottern,51.14821,10.56232,2344
Lobbach,49.37519,8.88884,2344
Bawinkel,52.6,7.4,2343
Pfaffenhofen,49.06444,8.97639,2342
Fell,49.76667,6.78333,2342
Weilbach,49.66812,9.21639,2342
Reinsfeld,49.68333,6.88333,2341
Mühlau,50.9,12.76667,2340
Berngau,49.25,11.4,2338
Brüssow,53.39971,14.12533,2338
Fladungen,50.52054,10.14581,2337
Dogern,47.60952,8.16713,2337
